#     BLOCK:  ACTUAL_PE:     PE_AVE:      ERROR:
            402      -0.383561      -0.329173     0.00136571
            403      -0.382832      -0.329306     0.00136879
            404      -0.381997      -0.329436     0.00137161
            405       -0.38106      -0.329564     0.00137413
            406      -0.380006      -0.329688     0.00137635
            407       -0.37885      -0.329809     0.00137826
            408      -0.377585      -0.329926     0.00137985
            409      -0.376204      -0.330039      0.0013811
            410      -0.374717      -0.330148     0.00138203
            411      -0.373117      -0.330253     0.00138261
            412      -0.371411      -0.330352     0.00138286
            413      -0.369603      -0.330448     0.00138278
            414      -0.367684      -0.330537     0.00138236
            415      -0.365665      -0.330622     0.00138162
            416      -0.363546      -0.330701     0.00138056
            417      -0.361332      -0.330775      0.0013792
            418      -0.359033      -0.330842     0.00137756
            419      -0.356654      -0.330904     0.00137565
            420      -0.354207      -0.330959     0.00137349
            421      -0.351694      -0.331009     0.00137111
            422      -0.349132      -0.331052     0.00136853
            423       -0.34653      -0.331088     0.00136579
            424      -0.343901      -0.331118      0.0013629
            425      -0.341256      -0.331142      0.0013599
            426      -0.338614       -0.33116     0.00135682
            427      -0.335981      -0.331171     0.00135369
            428      -0.333377      -0.331176     0.00135054
            429      -0.330819      -0.331175     0.00134739
            430      -0.328321      -0.331169     0.00134427
            431        -0.3259      -0.331157     0.00134121
            432      -0.323569      -0.331139     0.00133822
            433      -0.321345      -0.331116     0.00133532
            434      -0.319251      -0.331089     0.00133253
            435       -0.31729      -0.331057     0.00132984
            436      -0.315485      -0.331022     0.00132727
            437      -0.313839      -0.330982     0.00132481
            438      -0.312366       -0.33094     0.00132247
            439      -0.311075      -0.330895     0.00132023
            440       -0.30997      -0.330847     0.00131809
            441       -0.30906      -0.330798     0.00131602
            442      -0.308343      -0.330747     0.00131403
            443      -0.307828      -0.330695     0.00131208
            444      -0.307498      -0.330643     0.00131016
            445      -0.307368       -0.33059     0.00130826
            446      -0.307423      -0.330539     0.00130636
            447      -0.307658      -0.330487     0.00130444
            448       -0.30806      -0.330437     0.00130249
            449      -0.308628      -0.330389     0.00130049
            450      -0.309333      -0.330342     0.00129845
            451      -0.310184      -0.330297     0.00129634
            452      -0.311152      -0.330255     0.00129416
            453      -0.312242      -0.330215     0.00129191
            454      -0.313417      -0.330178      0.0012896
            455      -0.314678      -0.330144     0.00128721
            456      -0.315998      -0.330113     0.00128476
            457      -0.317372      -0.330085     0.00128225
            458       -0.31878       -0.33006     0.00127969
            459       -0.32021      -0.330039     0.00127708
            460      -0.321657      -0.330021     0.00127444
            461      -0.323113      -0.330006     0.00127176
            462      -0.324563      -0.329994     0.00126906
            463      -0.325994      -0.329985     0.00126635
            464      -0.327414       -0.32998     0.00126364
            465      -0.328802      -0.329977     0.00126092
            466      -0.330159      -0.329978     0.00125821
            467      -0.331477      -0.329981     0.00125552
            468      -0.332756      -0.329987     0.00125286
            469      -0.333997      -0.329995     0.00125021
            470      -0.335194      -0.330006      0.0012476
            471      -0.336345       -0.33002     0.00124503
            472      -0.337459      -0.330036     0.00124249
            473      -0.338527      -0.330054     0.00123999
            474      -0.339558      -0.330074     0.00123754
            475      -0.340544      -0.330096     0.00123513
            476      -0.341489       -0.33012     0.00123277
            477      -0.342395      -0.330145     0.00123045
            478      -0.343267      -0.330173     0.00122818
            479      -0.344109      -0.330202     0.00122596
            480       -0.34492      -0.330233     0.00122379
            481      -0.345711      -0.330265     0.00122167
            482      -0.346479      -0.330298      0.0012196
            483       -0.34722      -0.330333     0.00121758
            484      -0.347943       -0.33037      0.0012156
            485      -0.348649      -0.330407     0.00121368
            486      -0.349337      -0.330446     0.00121181
            487      -0.350022      -0.330487     0.00120999
            488      -0.350694      -0.330528     0.00120822
            489      -0.351361      -0.330571      0.0012065
            490      -0.352018      -0.330614     0.00120483
            491       -0.35267      -0.330659     0.00120321
            492      -0.353315      -0.330705     0.00120165
            493      -0.353951      -0.330753     0.00120013
            494      -0.354585      -0.330801     0.00119867
            495      -0.355221       -0.33085     0.00119727
            496      -0.355856      -0.330901     0.00119591
            497      -0.356485      -0.330952     0.00119462
            498      -0.357114      -0.331005     0.00119337
            499       -0.35774      -0.331058     0.00119218
            500       -0.35836      -0.331113     0.00119105
            501      -0.358981      -0.331168     0.00118997
            502      -0.359594      -0.331225     0.00118894
            503      -0.360199      -0.331283     0.00118797
            504      -0.360795      -0.331341     0.00118706
            505       -0.36139      -0.331401      0.0011862
            506      -0.361971      -0.331461     0.00118539
            507      -0.362546      -0.331522     0.00118464
            508      -0.363102      -0.331585     0.00118394
            509      -0.363652      -0.331648     0.00118329
            510      -0.364186      -0.331711     0.00118269
            511      -0.364702      -0.331776     0.00118213
            512      -0.365197      -0.331841     0.00118162
            513      -0.365689      -0.331907     0.00118116
            514      -0.366153      -0.331974     0.00118074
            515      -0.366599      -0.332041     0.00118036
            516      -0.367022      -0.332109     0.00118002
            517      -0.367429      -0.332177     0.00117971
            518      -0.367816      -0.332246     0.00117944
            519      -0.368184      -0.332315      0.0011792
            520      -0.368526      -0.332385     0.00117898
            521      -0.368847      -0.332455      0.0011788
            522       -0.36915      -0.332525     0.00117863
            523      -0.369433      -0.332596     0.00117849
            524      -0.369688      -0.332666     0.00117836
            525      -0.369925      -0.332737     0.00117826
            526       -0.37014      -0.332809     0.00117816
            527       -0.37033       -0.33288     0.00117807
            528        -0.3705      -0.332951     0.00117799
            529      -0.370644      -0.333022     0.00117792
            530      -0.370763      -0.333093     0.00117785
            531       -0.37086      -0.333165     0.00117778
            532      -0.370926      -0.333236      0.0011777
            533      -0.370966      -0.333306     0.00117761
            534      -0.370979      -0.333377     0.00117752
            535      -0.370956      -0.333447     0.00117741
            536        -0.3709      -0.333517     0.00117729
            537      -0.370808      -0.333586     0.00117714
            538      -0.370674      -0.333655     0.00117697
            539      -0.370501      -0.333724     0.00117677
            540      -0.370276      -0.333791     0.00117654
            541      -0.369996      -0.333858     0.00117626
            542       -0.36966      -0.333924     0.00117595
            543       -0.36926      -0.333989     0.00117558
            544      -0.368789      -0.334053     0.00117516
            545      -0.368245      -0.334116     0.00117468
            546      -0.367612      -0.334178     0.00117412
            547      -0.366899      -0.334237      0.0011735
            548       -0.36609      -0.334295      0.0011728
            549      -0.365184      -0.334352     0.00117201
            550      -0.364166      -0.334406     0.00117113
            551      -0.363044      -0.334458     0.00117016
            552      -0.361799      -0.334507     0.00116909
            553      -0.360434      -0.334554     0.00116791
            554      -0.358945      -0.334598     0.00116664
            555      -0.357331      -0.334639     0.00116525
            556      -0.355582      -0.334677     0.00116376
            557      -0.353701      -0.334711     0.00116218
            558      -0.351691      -0.334742     0.00116049
            559      -0.349552      -0.334768     0.00115872
            560       -0.34729       -0.33479     0.00115687
            561      -0.344919      -0.334808     0.00115494
            562      -0.342424      -0.334822     0.00115297
            563      -0.339839      -0.334831     0.00115095
            564      -0.337164      -0.334835     0.00114892
            565      -0.334416      -0.334834     0.00114689
            566      -0.331611      -0.334829     0.00114488
            567      -0.328764      -0.334818     0.00114291
            568      -0.325904      -0.334802       0.001141
            569       -0.32304      -0.334782     0.00113918
            570      -0.320201      -0.334756     0.00113747
            571      -0.317418      -0.334726     0.00113589
            572       -0.31471      -0.334691     0.00113444
            573        -0.3121      -0.334651     0.00113314
            574      -0.309612      -0.334608     0.00113201
            575      -0.307269       -0.33456     0.00113104
            576      -0.305095      -0.334509     0.00113023
            577      -0.303107      -0.334454     0.00112958
            578      -0.301334      -0.334397     0.00112908
            579      -0.299774      -0.334337     0.00112871
            580      -0.298454      -0.334275     0.00112846
            581      -0.297377      -0.334212      0.0011283
            582      -0.296556      -0.334147     0.00112822
            583      -0.295982      -0.334082     0.00112818
            584      -0.295663      -0.334016     0.00112817
            585      -0.295588       -0.33395     0.00112815
            586      -0.295749      -0.333885     0.00112811
            587      -0.296143      -0.333821     0.00112801
            588      -0.296747      -0.333758     0.00112786
            589      -0.297543      -0.333696     0.00112762
            590      -0.298517      -0.333637     0.00112728
            591      -0.299648      -0.333579     0.00112684
            592      -0.300911      -0.333524     0.00112629
            593       -0.30228      -0.333471     0.00112562
            594      -0.303737      -0.333421     0.00112484
            595      -0.305257      -0.333374     0.00112394
            596      -0.306819      -0.333329     0.00112294
            597      -0.308401      -0.333288     0.00112183
            598      -0.309989      -0.333249     0.00112063
            599      -0.311564      -0.333212     0.00111935
            600      -0.313104      -0.333179     0.00111798
            601      -0.314601      -0.333148     0.00111655
            602      -0.316051       -0.33312     0.00111506
            603      -0.317437      -0.333094     0.00111351
            604      -0.318757       -0.33307     0.00111192
            605      -0.320004      -0.333048     0.00111029
            606      -0.321176      -0.333029     0.00110863
            607      -0.322274      -0.333011     0.00110695
            608        -0.3233      -0.332995     0.00110524
            609      -0.324251      -0.332981     0.00110352
            610      -0.325133      -0.332968     0.00110179
            611      -0.325946      -0.332956     0.00110004
            612      -0.326691      -0.332946     0.00109829
            613      -0.327368      -0.332937     0.00109654
            614      -0.327983      -0.332929     0.00109478
            615      -0.328529      -0.332922     0.00109303
            616      -0.329004      -0.332915     0.00109127
            617      -0.329409       -0.33291     0.00108952
            618      -0.329735      -0.332905     0.00108777
            619      -0.329975        -0.3329     0.00108602
            620      -0.330125      -0.332895     0.00108428
            621      -0.330175      -0.332891     0.00108254
            622      -0.330114      -0.332886     0.00108081
            623      -0.329931      -0.332882     0.00107908
            624      -0.329618      -0.332877     0.00107737
            625      -0.329155      -0.332871     0.00107566
            626      -0.328525      -0.332864     0.00107396
            627       -0.32772      -0.332855     0.00107228
            628      -0.326725      -0.332846     0.00107062
            629      -0.325535      -0.332834     0.00106898
            630      -0.324129       -0.33282     0.00106737
            631      -0.322515      -0.332804     0.00106581
            632      -0.320679      -0.332785     0.00106429
            633      -0.318621      -0.332762     0.00106285
            634      -0.316341      -0.332736     0.00106149
            635      -0.313848      -0.332707     0.00106023
            636      -0.311158      -0.332673      0.0010591
            637      -0.308279      -0.332634     0.00105813
            638      -0.305237      -0.332592     0.00105735
            639       -0.30206      -0.332544     0.00105677
            640      -0.298793      -0.332491     0.00105643
            641      -0.295464      -0.332433     0.00105636
            642      -0.292118       -0.33237     0.00105658
            643      -0.288811      -0.332303     0.00105711
            644      -0.285595       -0.33223     0.00105795
            645      -0.282524      -0.332153     0.00105912
            646      -0.279656      -0.332072     0.00106059
            647      -0.277031      -0.331987     0.00106236
            648      -0.274712      -0.331898     0.00106439
            649      -0.272747      -0.331807     0.00106664
            650      -0.271166      -0.331714     0.00106908
            651      -0.269996      -0.331619     0.00107163
            652       -0.26926      -0.331524     0.00107424
            653      -0.268968      -0.331428     0.00107686
            654       -0.26912      -0.331332     0.00107942
            655      -0.269705      -0.331238     0.00108187
            656      -0.270698      -0.331146     0.00108415
            657      -0.272069      -0.331056     0.00108622
            658      -0.273787      -0.330969     0.00108805
