#     BLOCK:   ACTUAL_KE:    KE_AVE:      ERROR:
            657        2.96242        3.02286     0.00108302
            658        2.96379        3.02277     0.00108509
            659         2.9655        3.02268     0.00108691
            660        2.96752         3.0226     0.00108847
            661        2.96979        3.02252     0.00108976
            662        2.97227        3.02244     0.00109075
            663        2.97491        3.02237     0.00109146
            664        2.97767         3.0223     0.00109189
            665         2.9805        3.02224     0.00109205
            666        2.98336        3.02218     0.00109197
            667        2.98622        3.02213     0.00109167
            668        2.98905        3.02208     0.00109115
            669        2.99181        3.02203     0.00109046
            670         2.9945        3.02199     0.00108961
            671        2.99709        3.02196     0.00108862
            672        2.99957        3.02192      0.0010875
            673        3.00194        3.02189     0.00108629
            674        3.00418        3.02187       0.001085
            675        3.00631        3.02184     0.00108364
            676        3.00831        3.02182     0.00108222
            677        3.01019        3.02181     0.00108076
            678        3.01195        3.02179     0.00107926
            679         3.0136        3.02178     0.00107774
            680        3.01515        3.02177      0.0010762
            681         3.0166        3.02176     0.00107464
            682        3.01797        3.02176     0.00107308
            683        3.01924        3.02175     0.00107152
            684        3.02044        3.02175     0.00106995
            685        3.02157        3.02175     0.00106839
            686        3.02264        3.02175     0.00106684
            687        3.02364        3.02175     0.00106529
            688        3.02459        3.02176     0.00106375
            689         3.0255        3.02176     0.00106222
            690        3.02636        3.02177      0.0010607
            691        3.02717        3.02178     0.00105919
            692        3.02796        3.02179      0.0010577
            693        3.02871         3.0218     0.00105622
            694        3.02942        3.02181     0.00105475
            695        3.03011        3.02182      0.0010533
            696        3.03078        3.02183     0.00105187
            697        3.03141        3.02185     0.00105045
            698        3.03203        3.02186     0.00104905
            699        3.03262        3.02188     0.00104766
            700        3.03319        3.02189     0.00104629
            701        3.03374        3.02191     0.00104493
            702        3.03427        3.02193     0.00104359
            703        3.03478        3.02195     0.00104227
            704        3.03527        3.02196     0.00104096
            705        3.03574        3.02198     0.00103966
            706        3.03619          3.022     0.00103839
            707        3.03662        3.02203     0.00103712
            708        3.03704        3.02205     0.00103588
            709        3.03743        3.02207     0.00103464
            710         3.0378        3.02209     0.00103342
            711        3.03815        3.02211     0.00103221
            712        3.03848        3.02214     0.00103102
            713         3.0388        3.02216     0.00102984
            714        3.03908        3.02218     0.00102867
            715        3.03935        3.02221     0.00102751
            716         3.0396        3.02223     0.00102636
            717        3.03982        3.02226     0.00102523
            718        3.04002        3.02228      0.0010241
            719        3.04019        3.02231     0.00102297
            720        3.04034        3.02233     0.00102186
            721        3.04046        3.02236     0.00102075
            722        3.04056        3.02238     0.00101965
            723        3.04062        3.02241     0.00101855
            724        3.04066        3.02243     0.00101746
            725        3.04067        3.02246     0.00101636
            726        3.04065        3.02248     0.00101527
            727        3.04059        3.02251     0.00101418
