#     BLOCK:   ACTUAL_TE:    TE_AVE:      ERROR:
            592        2.68245         2.6864     0.00040228
            593        2.68245        2.68639    0.000401656
            594        2.68251        2.68638    0.000401033
            595        2.68262        2.68638    0.000400409
            596        2.68275        2.68637    0.000399784
            597        2.68294        2.68637    0.000399155
            598        2.68316        2.68636    0.000398524
            599        2.68339        2.68636    0.000397889
            600        2.68365        2.68635    0.000397252
            601        2.68393        2.68635    0.000396611
            602        2.68422        2.68634    0.000395968
            603        2.68452        2.68634    0.000395323
            604        2.68484        2.68634    0.000394676
            605        2.68516        2.68634    0.000394029
            606        2.68549        2.68633    0.000393381
            607        2.68581        2.68633    0.000392734
            608        2.68613        2.68633    0.000392088
            609        2.68644        2.68633    0.000391444
            610        2.68674        2.68633    0.000390803
            611        2.68702        2.68634    0.000390165
            612         2.6873        2.68634    0.000389531
            613        2.68757        2.68634    0.000388901
            614        2.68782        2.68634    0.000388275
            615        2.68807        2.68634    0.000387653
            616        2.68829        2.68635    0.000387037
            617        2.68849        2.68635    0.000386425
            618        2.68868        2.68635    0.000385818
            619        2.68884        2.68636    0.000385216
            620        2.68899        2.68636    0.000384618
            621        2.68913        2.68637    0.000384024
            622        2.68924        2.68637    0.000383435
            623        2.68935        2.68638    0.000382849
            624        2.68943        2.68638    0.000382267
            625        2.68949        2.68639    0.000381688
            626        2.68954        2.68639    0.000381111
            627        2.68959         2.6864    0.000380537
            628        2.68962         2.6864    0.000379966
            629        2.68965        2.68641    0.000379397
            630        2.68966        2.68641     0.00037883
            631        2.68968        2.68642    0.000378265
            632        2.68969        2.68642    0.000377702
            633        2.68969        2.68643     0.00037714
            634         2.6897        2.68643    0.000376581
            635        2.68971        2.68644    0.000376023
            636        2.68973        2.68644    0.000375468
            637        2.68975        2.68645    0.000374914
            638        2.68978        2.68645    0.000374363
            639        2.68982        2.68646    0.000373814
            640        2.68985        2.68646    0.000373268
            641        2.68989        2.68647    0.000372724
            642        2.68994        2.68647    0.000372183
            643        2.68999        2.68648    0.000371644
            644        2.69005        2.68649    0.000371108
            645        2.69011        2.68649    0.000370575
            646        2.69017         2.6865    0.000370045
            647        2.69023         2.6865    0.000369518
            648        2.69028        2.68651    0.000368994
            649        2.69033        2.68651    0.000368473
            650        2.69036        2.68652    0.000367953
            651        2.69039        2.68653    0.000367436
            652        2.69039        2.68653     0.00036692
            653        2.69039        2.68654    0.000366406
            654        2.69036        2.68654    0.000365892
            655        2.69031        2.68655    0.000365378
