#     BLOCK:   ACTUAL_KE:    KE_AVE:      ERROR:
            562        3.94415         4.0894     0.00794898
            563         3.9411        4.08914     0.00793922
            564        3.93784        4.08887     0.00792967
            565        3.93439         4.0886     0.00792035
            566         3.9308        4.08832     0.00791126
            567        3.92709        4.08803     0.00790242
            568        3.92333        4.08774     0.00789382
            569        3.91958        4.08745     0.00788548
            570        3.91589        4.08715     0.00787739
            571        3.91233        4.08684     0.00786954
            572        3.90895        4.08653     0.00786193
            573        3.90583        4.08621     0.00785453
            574        3.90302         4.0859     0.00784732
            575        3.90058        4.08557     0.00784029
            576        3.89857        4.08525      0.0078334
            577        3.89701        4.08492     0.00782661
            578        3.89596         4.0846      0.0078199
            579        3.89543        4.08427     0.00781321
            580        3.89544        4.08394     0.00780652
            581          3.896        4.08362     0.00779979
            582         3.8971         4.0833     0.00779297
            583        3.89872        4.08298     0.00778603
            584        3.90085        4.08267     0.00777894
            585        3.90344        4.08236     0.00777167
            586        3.90646        4.08206     0.00776421
            587        3.90986        4.08177     0.00775652
            588        3.91359        4.08148      0.0077486
            589         3.9176        4.08121     0.00774044
            590        3.92182        4.08094     0.00773203
            591        3.92621        4.08067     0.00772338
            592         3.9307        4.08042     0.00771449
            593        3.93524        4.08018     0.00770536
            594        3.93978        4.07994     0.00769601
            595        3.94427        4.07971     0.00768646
            596        3.94867        4.07949      0.0076767
            597        3.95293        4.07928     0.00766677
            598        3.95702        4.07908     0.00765668
            599         3.9609        4.07888     0.00764643
            600        3.96456        4.07869     0.00763606
            601        3.96796         4.0785     0.00762558
            602        3.97108        4.07832       0.007615
            603        3.97391        4.07815     0.00760434
            604        3.97644        4.07798     0.00759362
            605        3.97866        4.07782     0.00758284
            606        3.98056        4.07766     0.00757202
            607        3.98215         4.0775     0.00756118
            608        3.98342        4.07735     0.00755033
            609        3.98438        4.07719     0.00753948
            610        3.98503        4.07704     0.00752863
            611        3.98539        4.07689      0.0075178
            612        3.98546        4.07674       0.007507
            613        3.98525        4.07659     0.00749624
            614        3.98478        4.07644     0.00748552
            615        3.98407        4.07629     0.00747486
            616        3.98312        4.07614     0.00746425
            617        3.98196        4.07599     0.00745372
            618        3.98059        4.07584     0.00744325
            619        3.97905        4.07568     0.00743287
            620        3.97735        4.07552     0.00742257
            621         3.9755        4.07536     0.00741237
            622        3.97353         4.0752     0.00740226
            623        3.97144        4.07503     0.00739225
            624        3.96926        4.07486     0.00738235
            625        3.96701        4.07469     0.00737255
            626        3.96469        4.07451     0.00736287
            627        3.96232        4.07433      0.0073533
            628        3.95992        4.07415     0.00734385
            629        3.95748        4.07397     0.00733451
            630        3.95503        4.07378      0.0073253
            631        3.95256        4.07358     0.00731621
            632        3.95009        4.07339     0.00730724
            633        3.94761        4.07319      0.0072984
            634        3.94513        4.07299     0.00728968
            635        3.94264        4.07278     0.00728109
            636        3.94015        4.07257     0.00727263
            637        3.93765        4.07236      0.0072643
            638        3.93513        4.07215      0.0072561
            639         3.9326        4.07193     0.00724803
            640        3.93003        4.07171     0.00724009
            641        3.92744        4.07148     0.00723229
            642         3.9248        4.07125     0.00722464
            643        3.92213        4.07102     0.00721712
            644         3.9194        4.07079     0.00720975
            645        3.91662        4.07055     0.00720254
            646        3.91379        4.07031     0.00719547
            647        3.91089        4.07006     0.00718857
            648        3.90795        4.06981     0.00718183
            649        3.90496        4.06955     0.00717525
            650        3.90192         4.0693     0.00716885
            651        3.89886        4.06903     0.00716261
            652        3.89577        4.06877     0.00715656
            653        3.89268         4.0685     0.00715068
            654        3.88961        4.06823     0.00714497
            655        3.88657        4.06795     0.00713944
            656        3.88358        4.06767     0.00713409
            657        3.88068        4.06738     0.00712891
            658        3.87788         4.0671     0.00712389
            659        3.87522         4.0668     0.00711902
            660        3.87272        4.06651     0.00711431
            661        3.87041        4.06621     0.00710973
            662         3.8683        4.06591     0.00710527
            663        3.86643        4.06561     0.00710092
            664        3.86482        4.06531     0.00709666
            665        3.86349        4.06501     0.00709248
            666        3.86244         4.0647     0.00708835
            667        3.86169         4.0644     0.00708425
            668        3.86126        4.06409     0.00708017
            669        3.86113        4.06379     0.00707609
            670        3.86131        4.06349     0.00707197
            671         3.8618        4.06319     0.00706782
            672        3.86258        4.06289      0.0070636
            673        3.86365        4.06259     0.00705931
            674        3.86498         4.0623     0.00705492
            675        3.86656        4.06201     0.00705043
            676        3.86836        4.06172     0.00704582
            677        3.87036        4.06144     0.00704108
            678        3.87254        4.06116      0.0070362
            679        3.87487        4.06089     0.00703119
            680        3.87732        4.06062     0.00702603
            681        3.87987        4.06035     0.00702072
            682         3.8825        4.06009     0.00701527
            683        3.88517        4.05984     0.00700967
            684        3.88787        4.05959     0.00700393
            685        3.89058        4.05934     0.00699805
            686        3.89326         4.0591     0.00699203
            687        3.89591        4.05886     0.00698589
            688        3.89851        4.05863     0.00697962
            689        3.90104         4.0584     0.00697324
            690         3.9035        4.05817     0.00696674
            691        3.90586        4.05795     0.00696015
            692        3.90812        4.05774     0.00695346
            693        3.91027        4.05752     0.00694668
            694        3.91231        4.05731     0.00693982
            695        3.91422        4.05711     0.00693289
            696        3.91601         4.0569     0.00692589
            697        3.91768        4.05671     0.00691883
            698        3.91921        4.05651     0.00691172
            699        3.92061        4.05631     0.00690457
            700        3.92188        4.05612     0.00689738
            701        3.92302        4.05593     0.00689015
            702        3.92403        4.05574      0.0068829
            703         3.9249        4.05556     0.00687562
            704        3.92564        4.05537     0.00686833
            705        3.92625        4.05519     0.00686103
            706        3.92673        4.05501     0.00685372
            707        3.92708        4.05483     0.00684642
            708         3.9273        4.05465     0.00683912
            709        3.92739        4.05447     0.00683183
            710        3.92735        4.05429     0.00682455
            711        3.92719        4.05411     0.00681729
            712        3.92689        4.05393     0.00681006
            713        3.92647        4.05375     0.00680285
            714        3.92591        4.05357     0.00679568
            715        3.92522        4.05339     0.00678855
            716        3.92441        4.05321     0.00678146
            717        3.92346        4.05303     0.00677441
            718        3.92238        4.05285     0.00676742
            719        3.92116        4.05267     0.00676049
            720        3.91981        4.05248     0.00675361
            721        3.91833         4.0523     0.00674681
            722        3.91671        4.05211     0.00674008
            723        3.91496        4.05192     0.00673342
            724        3.91308        4.05173     0.00672685
            725        3.91106        4.05153     0.00672037
            726        3.90891        4.05134     0.00671399
            727        3.90663        4.05114      0.0067077
            728        3.90423        4.05094     0.00670152
