#     BLOCK:   ACTUAL_KE:    KE_AVE:      ERROR:
           3032         3.2308        3.56884     0.00577543
           3033        3.23124        3.56873      0.0057746
           3034        3.23164        3.56862     0.00577376
           3035        3.23198        3.56851     0.00577292
           3036        3.23228         3.5684     0.00577208
           3037        3.23252        3.56829     0.00577124
           3038        3.23272        3.56818      0.0057704
           3039        3.23286        3.56807     0.00576956
           3040        3.23296        3.56796     0.00576871
           3041        3.23301        3.56785     0.00576787
           3042        3.23301        3.56774     0.00576702
           3043        3.23295        3.56763     0.00576617
           3044        3.23285        3.56752     0.00576533
           3045         3.2327        3.56741     0.00576448
           3046        3.23249         3.5673     0.00576364
           3047        3.23224        3.56719      0.0057628
           3048        3.23193        3.56708     0.00576196
           3049        3.23157        3.56697     0.00576112
           3050        3.23116        3.56686     0.00576028
           3051         3.2307        3.56675     0.00575945
           3052        3.23018        3.56663     0.00575861
           3053         3.2296        3.56652     0.00575779
           3054        3.22896        3.56641     0.00575696
           3055        3.22827         3.5663     0.00575614
           3056        3.22751        3.56619     0.00575532
           3057         3.2267        3.56608     0.00575451
           3058        3.22581        3.56597     0.00575371
           3059        3.22487        3.56586     0.00575291
           3060        3.22385        3.56575     0.00575211
           3061        3.22277        3.56563     0.00575132
           3062        3.22162        3.56552     0.00575054
           3063        3.22039        3.56541     0.00574977
           3064         3.2191         3.5653       0.005749
           3065        3.21772        3.56518     0.00574825
           3066        3.21628        3.56507      0.0057475
           3067        3.21476        3.56496     0.00574676
           3068        3.21316        3.56484     0.00574603
           3069        3.21148        3.56473     0.00574531
           3070        3.20974        3.56461      0.0057446
           3071        3.20792        3.56449     0.00574391
           3072        3.20603        3.56438     0.00574322
           3073        3.20407        3.56426     0.00574255
           3074        3.20204        3.56414     0.00574189
           3075        3.19996        3.56402     0.00574124
           3076        3.19782         3.5639     0.00574061
           3077        3.19563        3.56378     0.00573999
           3078         3.1934        3.56366     0.00573939
           3079        3.19113        3.56354      0.0057388
           3080        3.18884        3.56342     0.00573823
           3081        3.18653         3.5633     0.00573767
           3082        3.18422        3.56318     0.00573713
           3083         3.1819        3.56305      0.0057366
           3084        3.17961        3.56293     0.00573608
           3085        3.17734         3.5628     0.00573559
           3086         3.1751        3.56268      0.0057351
           3087        3.17292        3.56255     0.00573464
           3088         3.1708        3.56242     0.00573418
           3089        3.16874         3.5623     0.00573374
           3090        3.16677        3.56217     0.00573331
           3091        3.16488        3.56204      0.0057329
           3092         3.1631        3.56191      0.0057325
           3093        3.16142        3.56178     0.00573211
           3094        3.15985        3.56165     0.00573173
           3095        3.15839        3.56152     0.00573135
           3096        3.15705        3.56139     0.00573099
           3097        3.15583        3.56126     0.00573064
           3098        3.15472        3.56113     0.00573029
           3099        3.15373          3.561     0.00572995
           3100        3.15285        3.56087     0.00572961
           3101        3.15208        3.56073     0.00572928
           3102        3.15141         3.5606     0.00572895
           3103        3.15083        3.56047     0.00572863
           3104        3.15034        3.56034     0.00572831
           3105        3.14993        3.56021     0.00572799
           3106         3.1496        3.56007     0.00572767
           3107        3.14932        3.55994     0.00572735
           3108         3.1491        3.55981     0.00572703
           3109        3.14893        3.55968     0.00572672
           3110         3.1488        3.55955      0.0057264
           3111        3.14869        3.55941     0.00572608
           3112        3.14861        3.55928     0.00572576
           3113        3.14854        3.55915     0.00572544
           3114        3.14849        3.55902     0.00572512
           3115        3.14844        3.55889      0.0057248
           3116        3.14839        3.55875     0.00572448
           3117        3.14834        3.55862     0.00572416
           3118        3.14827        3.55849     0.00572383
           3119         3.1482        3.55836     0.00572351
           3120        3.14811        3.55823     0.00572319
           3121          3.148         3.5581     0.00572286
           3122        3.14788        3.55796     0.00572254
           3123        3.14774        3.55783     0.00572221
           3124        3.14757         3.5577     0.00572189
           3125        3.14738        3.55757     0.00572156
           3126        3.14717        3.55744     0.00572124
           3127        3.14694        3.55731     0.00572091
           3128        3.14668        3.55718     0.00572059
           3129        3.14639        3.55705     0.00572027
           3130        3.14608        3.55691     0.00571995
           3131        3.14574        3.55678     0.00571963
           3132        3.14538        3.55665     0.00571931
           3133        3.14498        3.55652     0.00571899
           3134        3.14456        3.55639     0.00571868
           3135        3.14411        3.55626     0.00571837
           3136        3.14363        3.55613     0.00571806
           3137        3.14311        3.55599     0.00571775
           3138        3.14257        3.55586     0.00571745
           3139          3.142        3.55573     0.00571714
           3140        3.14139         3.5556     0.00571685
           3141        3.14075        3.55547     0.00571655
           3142        3.14009        3.55533     0.00571626
           3143        3.13939         3.5552     0.00571597
           3144        3.13867        3.55507     0.00571569
           3145        3.13793        3.55494     0.00571541
           3146        3.13716         3.5548     0.00571514
           3147        3.13637        3.55467     0.00571487
           3148        3.13557        3.55454      0.0057146
           3149        3.13476         3.5544     0.00571434
           3150        3.13395        3.55427     0.00571409
           3151        3.13313        3.55414     0.00571384
           3152        3.13233          3.554     0.00571359
           3153        3.13154        3.55387     0.00571335
           3154        3.13077        3.55374     0.00571311
           3155        3.13003         3.5536     0.00571288
           3156        3.12933        3.55347     0.00571265
           3157        3.12868        3.55333     0.00571243
           3158        3.12808         3.5532     0.00571221
           3159        3.12754        3.55306     0.00571199
           3160        3.12707        3.55293     0.00571177
           3161        3.12668        3.55279     0.00571155
           3162        3.12637        3.55266     0.00571134
           3163        3.12614        3.55252     0.00571112
           3164          3.126        3.55239     0.00571091
           3165        3.12596        3.55225      0.0057107
           3166        3.12602        3.55212     0.00571048
           3167        3.12617        3.55198     0.00571026
           3168        3.12642        3.55185     0.00571004
           3169        3.12677        3.55172     0.00570981
           3170        3.12722        3.55158     0.00570958
           3171        3.12776        3.55145     0.00570934
           3172        3.12838        3.55132      0.0057091
           3173         3.1291        3.55118     0.00570885
           3174        3.12989        3.55105      0.0057086
           3175        3.13076        3.55092     0.00570833
           3176         3.1317        3.55078     0.00570806
           3177         3.1327        3.55065     0.00570778
           3178        3.13376        3.55052     0.00570749
           3179        3.13487        3.55039     0.00570719
           3180        3.13602        3.55026     0.00570689
           3181         3.1372        3.55013     0.00570657
           3182        3.13842           3.55     0.00570624
           3183        3.13965        3.54987     0.00570591
           3184        3.14091        3.54974     0.00570556
           3185        3.14218        3.54962      0.0057052
           3186        3.14345        3.54949     0.00570484
           3187        3.14473        3.54936     0.00570446
           3188          3.146        3.54924     0.00570407
           3189        3.14727        3.54911     0.00570368
           3190        3.14852        3.54898     0.00570327
           3191        3.14976        3.54886     0.00570286
           3192        3.15098        3.54873     0.00570243
           3193        3.15218        3.54861       0.005702
           3194        3.15336        3.54849     0.00570156
           3195         3.1545        3.54836      0.0057011
           3196        3.15562        3.54824     0.00570064
           3197        3.15671        3.54812     0.00570018
           3198        3.15776          3.548      0.0056997
           3199        3.15878        3.54787     0.00569922
           3200        3.15977        3.54775     0.00569873
           3201        3.16071        3.54763     0.00569823
           3202        3.16162        3.54751     0.00569773
           3203        3.16248        3.54739     0.00569721
           3204         3.1633        3.54727      0.0056967
           3205        3.16408        3.54715     0.00569617
           3206        3.16482        3.54703     0.00569565
           3207        3.16551        3.54691     0.00569511
           3208        3.16615        3.54679     0.00569457
           3209        3.16674        3.54668     0.00569403
           3210        3.16729        3.54656     0.00569348
           3211        3.16779        3.54644     0.00569293
           3212        3.16824        3.54632     0.00569238
           3213        3.16863         3.5462     0.00569182
           3214        3.16898        3.54609     0.00569126
           3215        3.16927        3.54597     0.00569069
           3216        3.16951        3.54585     0.00569013
           3217        3.16969        3.54574     0.00568956
           3218        3.16982        3.54562     0.00568899
           3219        3.16989         3.5455     0.00568842
           3220         3.1699        3.54539     0.00568785
           3221        3.16984        3.54527     0.00568728
           3222        3.16973        3.54515     0.00568671
           3223        3.16955        3.54504     0.00568614
           3224        3.16931        3.54492     0.00568557
           3225          3.169         3.5448       0.005685
           3226        3.16862        3.54469     0.00568444
           3227        3.16816        3.54457     0.00568387
           3228        3.16763        3.54445     0.00568331
           3229        3.16702        3.54434     0.00568275
           3230        3.16633        3.54422      0.0056822
           3231        3.16556         3.5441     0.00568165
           3232        3.16469        3.54398      0.0056811
           3233        3.16374        3.54387     0.00568056
           3234        3.16268        3.54375     0.00568003
           3235        3.16153        3.54363      0.0056795
           3236        3.16027        3.54351     0.00567898
           3237         3.1589        3.54339     0.00567847
           3238        3.15742        3.54327     0.00567797
           3239        3.15582        3.54315     0.00567747
           3240        3.15409        3.54303     0.00567699
           3241        3.15224        3.54291     0.00567652
           3242        3.15025        3.54279     0.00567606
           3243        3.14812        3.54267     0.00567562
           3244        3.14585        3.54255     0.00567518
           3245        3.14344        3.54243     0.00567477
           3246        3.14088         3.5423     0.00567437
           3247        3.13818        3.54218     0.00567398
           3248        3.13532        3.54205     0.00567362
           3249        3.13232        3.54193     0.00567328
           3250        3.12917         3.5418     0.00567295
           3251        3.12588        3.54167     0.00567265
           3252        3.12246        3.54154     0.00567237
           3253        3.11892        3.54141     0.00567211
           3254        3.11527        3.54128     0.00567188
           3255        3.11153        3.54115     0.00567167
           3256        3.10771        3.54102     0.00567149
           3257        3.10385        3.54088     0.00567134
           3258        3.09995        3.54075     0.00567122
           3259        3.09606        3.54061     0.00567112
           3260        3.09221        3.54047     0.00567104
           3261        3.08843        3.54033       0.005671
           3262        3.08475        3.54019     0.00567098
           3263        3.08122        3.54005     0.00567099
           3264        3.07787        3.53991     0.00567102
           3265        3.07474        3.53977     0.00567107
           3266        3.07188        3.53963     0.00567114
           3267         3.0693        3.53948     0.00567123
           3268        3.06705        3.53934     0.00567134
           3269        3.06514        3.53919     0.00567146
           3270         3.0636        3.53905     0.00567159
           3271        3.06245         3.5389     0.00567173
           3272        3.06168        3.53876     0.00567187
           3273        3.06129        3.53861     0.00567201
           3274        3.06129        3.53846     0.00567215
           3275        3.06165        3.53832     0.00567229
           3276        3.06236        3.53817     0.00567242
           3277         3.0634        3.53803     0.00567254
           3278        3.06472        3.53788     0.00567264
           3279        3.06631        3.53774     0.00567274
           3280        3.06813         3.5376     0.00567281
           3281        3.07013        3.53745     0.00567287
           3282         3.0723        3.53731     0.00567292
           3283        3.07458        3.53717     0.00567294
           3284        3.07695        3.53703     0.00567294
           3285        3.07938        3.53689     0.00567292
           3286        3.08184        3.53675     0.00567289
           3287         3.0843        3.53662     0.00567283
           3288        3.08674        3.53648     0.00567276
           3289        3.08914        3.53634     0.00567266
           3290        3.09149        3.53621     0.00567255
           3291        3.09377        3.53607     0.00567242
           3292        3.09597        3.53594     0.00567227
           3293        3.09808        3.53581     0.00567211
           3294        3.10009        3.53568     0.00567193
           3295        3.10201        3.53554     0.00567173
           3296        3.10383        3.53541     0.00567152
           3297        3.10555        3.53528      0.0056713
           3298        3.10716        3.53515     0.00567107
           3299        3.10868        3.53502     0.00567082
           3300         3.1101        3.53489     0.00567056
           3301        3.11142        3.53477      0.0056703
           3302        3.11265        3.53464     0.00567002
           3303        3.11379        3.53451     0.00566974
           3304        3.11484        3.53438     0.00566944
           3305        3.11581        3.53426     0.00566914
           3306        3.11671        3.53413     0.00566883
           3307        3.11752          3.534     0.00566852
           3308        3.11827        3.53388      0.0056682
           3309        3.11895        3.53375     0.00566787
           3310        3.11956        3.53363     0.00566754
           3311        3.12011         3.5335     0.00566721
           3312         3.1206        3.53338     0.00566687
           3313        3.12104        3.53325     0.00566652
           3314        3.12142        3.53313     0.00566617
           3315        3.12175        3.53301     0.00566582
           3316        3.12204        3.53288     0.00566547
           3317        3.12228        3.53276     0.00566511
           3318        3.12247        3.53263     0.00566476
           3319        3.12262        3.53251      0.0056644
           3320        3.12274        3.53239     0.00566404
           3321        3.12281        3.53226     0.00566367
           3322        3.12285        3.53214     0.00566331
           3323        3.12285        3.53202     0.00566294
           3324        3.12282         3.5319     0.00566258
           3325        3.12275        3.53177     0.00566221
           3326        3.12265        3.53165     0.00566184
           3327        3.12252        3.53153     0.00566148
           3328        3.12237         3.5314     0.00566111
           3329        3.12218        3.53128     0.00566075
           3330        3.12196        3.53116     0.00566038
           3331        3.12172        3.53103     0.00566002
           3332        3.12145        3.53091     0.00565965
           3333        3.12116        3.53079     0.00565929
           3334        3.12084        3.53067     0.00565893
           3335         3.1205        3.53054     0.00565857
           3336        3.12013        3.53042     0.00565821
           3337        3.11974         3.5303     0.00565785
           3338        3.11933        3.53017     0.00565749
           3339        3.11889        3.53005     0.00565714
           3340        3.11844        3.52993     0.00565679
           3341        3.11796         3.5298     0.00565644
           3342        3.11746        3.52968     0.00565609
           3343        3.11694        3.52956     0.00565575
           3344         3.1164        3.52943     0.00565541
           3345        3.11585        3.52931     0.00565507
           3346        3.11527        3.52919     0.00565473
           3347        3.11468        3.52906      0.0056544
           3348        3.11407        3.52894     0.00565407
           3349        3.11344        3.52881     0.00565374
           3350        3.11279        3.52869     0.00565342
           3351        3.11213        3.52857     0.00565309
           3352        3.11146        3.52844     0.00565278
           3353        3.11077        3.52832     0.00565246
           3354        3.11006        3.52819     0.00565215
           3355        3.10935        3.52807     0.00565185
           3356        3.10862        3.52794     0.00565155
           3357        3.10787        3.52782     0.00565125
           3358        3.10712        3.52769     0.00565095
           3359        3.10636        3.52757     0.00565066
           3360        3.10559        3.52744     0.00565038
           3361        3.10481        3.52731     0.00565009
           3362        3.10402        3.52719     0.00564982
           3363        3.10323        3.52706     0.00564954
           3364        3.10243        3.52694     0.00564927
           3365        3.10162        3.52681     0.00564901
           3366        3.10082        3.52668     0.00564875
           3367        3.10001        3.52656     0.00564849
           3368         3.0992        3.52643     0.00564824
           3369        3.09838         3.5263     0.00564799
           3370        3.09757        3.52618     0.00564775
           3371        3.09676        3.52605     0.00564751
           3372        3.09596        3.52592     0.00564727
           3373        3.09515        3.52579     0.00564704
           3374        3.09435        3.52567     0.00564682
           3375        3.09356        3.52554      0.0056466
           3376        3.09277        3.52541     0.00564638
           3377          3.092        3.52528     0.00564616
           3378        3.09122        3.52515     0.00564595
           3379        3.09046        3.52502     0.00564575
           3380        3.08971        3.52489     0.00564555
           3381        3.08896        3.52477     0.00564535
           3382        3.08823        3.52464     0.00564516
           3383        3.08751        3.52451     0.00564497
           3384         3.0868        3.52438     0.00564478
           3385         3.0861        3.52425      0.0056446
           3386        3.08542        3.52412     0.00564442
           3387        3.08474        3.52399     0.00564424
           3388        3.08408        3.52386     0.00564407
           3389        3.08343        3.52373      0.0056439
           3390         3.0828         3.5236     0.00564373
           3391        3.08217        3.52347     0.00564357
           3392        3.08156        3.52334     0.00564341
           3393        3.08096        3.52321     0.00564325
           3394        3.08037        3.52308      0.0056431
           3395         3.0798        3.52295     0.00564295
           3396        3.07923        3.52282      0.0056428
           3397        3.07868        3.52269     0.00564265
           3398        3.07814        3.52256     0.00564251
           3399         3.0776        3.52242     0.00564236
           3400        3.07708        3.52229     0.00564222
           3401        3.07657        3.52216     0.00564209
           3402        3.07607        3.52203     0.00564195
           3403        3.07558         3.5219     0.00564182
           3404         3.0751        3.52177     0.00564169
           3405        3.07463        3.52164     0.00564156
           3406        3.07417        3.52151     0.00564143
           3407        3.07372        3.52137     0.00564131
           3408        3.07328        3.52124     0.00564119
           3409        3.07286        3.52111     0.00564106
           3410        3.07244        3.52098     0.00564094
           3411        3.07203        3.52085     0.00564082
           3412        3.07164        3.52072     0.00564071
           3413        3.07126        3.52059     0.00564059
           3414        3.07089        3.52045     0.00564048
           3415        3.07054        3.52032     0.00564036
           3416         3.0702        3.52019     0.00564025
           3417        3.06988        3.52006     0.00564014
           3418        3.06957        3.51993     0.00564003
           3419        3.06928        3.51979     0.00563992
           3420        3.06901        3.51966     0.00563981
           3421        3.06875        3.51953      0.0056397
           3422        3.06852         3.5194      0.0056396
           3423         3.0683        3.51927     0.00563949
           3424        3.06811        3.51914     0.00563938
           3425        3.06793          3.519     0.00563927
           3426        3.06778        3.51887     0.00563916
           3427        3.06765        3.51874     0.00563905
           3428        3.06754        3.51861     0.00563895
           3429        3.06745        3.51848     0.00563884
           3430        3.06739        3.51835     0.00563872
           3431        3.06735        3.51821     0.00563861
           3432        3.06732        3.51808      0.0056385
           3433        3.06733        3.51795     0.00563839
           3434        3.06735        3.51782     0.00563827
           3435        3.06739        3.51769     0.00563815
           3436        3.06745        3.51756     0.00563804
           3437        3.06753        3.51743     0.00563792
           3438        3.06762         3.5173     0.00563779
           3439        3.06774        3.51717     0.00563767
           3440        3.06787        3.51704     0.00563754
           3441        3.06801         3.5169     0.00563742
           3442        3.06816        3.51677     0.00563729
           3443        3.06832        3.51664     0.00563715
           3444         3.0685        3.51651     0.00563702
           3445        3.06868        3.51638     0.00563688
           3446        3.06886        3.51625     0.00563674
           3447        3.06905        3.51612      0.0056366
           3448        3.06924        3.51599     0.00563645
           3449        3.06943        3.51587     0.00563631
           3450        3.06961        3.51574     0.00563616
           3451         3.0698        3.51561       0.005636
           3452        3.06997        3.51548     0.00563585
           3453        3.07014        3.51535     0.00563569
           3454         3.0703        3.51522     0.00563553
           3455        3.07045        3.51509     0.00563537
           3456        3.07058        3.51496     0.00563521
           3457         3.0707        3.51483     0.00563504
           3458        3.07081        3.51471     0.00563488
           3459        3.07089        3.51458     0.00563471
           3460        3.07096        3.51445     0.00563454
           3461        3.07101        3.51432     0.00563437
           3462        3.07103        3.51419      0.0056342
           3463        3.07104        3.51406     0.00563402
           3464        3.07102        3.51394     0.00563385
           3465        3.07097        3.51381     0.00563367
           3466         3.0709        3.51368     0.00563349
           3467        3.07081        3.51355     0.00563332
           3468        3.07069        3.51343     0.00563314
           3469        3.07054         3.5133     0.00563296
           3470        3.07037        3.51317     0.00563279
           3471        3.07016        3.51304     0.00563261
           3472        3.06994        3.51292     0.00563243
           3473        3.06968        3.51279     0.00563226
           3474         3.0694        3.51266     0.00563208
           3475        3.06909        3.51253     0.00563191
           3476        3.06875         3.5124     0.00563173
           3477        3.06839        3.51228     0.00563156
           3478          3.068        3.51215     0.00563139
           3479        3.06759        3.51202     0.00563122
           3480        3.06716        3.51189     0.00563105
           3481         3.0667        3.51177     0.00563089
           3482        3.06623        3.51164     0.00563072
           3483        3.06573        3.51151     0.00563056
           3484        3.06522        3.51138      0.0056304
           3485        3.06469        3.51125     0.00563025
           3486        3.06414        3.51113     0.00563009
           3487        3.06359          3.511     0.00562994
           3488        3.06302        3.51087     0.00562979
           3489        3.06245        3.51074     0.00562964
           3490        3.06186        3.51061      0.0056295
           3491        3.06128        3.51048     0.00562936
           3492        3.06069        3.51035     0.00562922
           3493         3.0601        3.51022     0.00562908
           3494        3.05952         3.5101     0.00562895
           3495        3.05894        3.50997     0.00562882
           3496        3.05837        3.50984     0.00562869
           3497        3.05781        3.50971     0.00562857
           3498        3.05726        3.50958     0.00562844
           3499        3.05673        3.50945     0.00562832
           3500        3.05621        3.50932     0.00562821
           3501        3.05572        3.50919     0.00562809
           3502        3.05524        3.50906     0.00562797
           3503        3.05479        3.50893     0.00562786
           3504        3.05437         3.5088     0.00562775
           3505        3.05397        3.50867     0.00562764
           3506         3.0536        3.50854     0.00562753
           3507        3.05327        3.50841     0.00562742
           3508        3.05296        3.50828     0.00562732
           3509        3.05268        3.50815     0.00562721
           3510        3.05244        3.50802     0.00562711
           3511        3.05223        3.50789       0.005627
           3512        3.05205        3.50776      0.0056269
           3513        3.05191        3.50763     0.00562679
           3514         3.0518         3.5075     0.00562668
           3515        3.05172        3.50737     0.00562658
           3516        3.05167        3.50724     0.00562647
           3517        3.05165        3.50711     0.00562636
           3518        3.05166        3.50699     0.00562625
           3519         3.0517        3.50686     0.00562614
           3520        3.05177        3.50673     0.00562603
           3521        3.05186         3.5066     0.00562591
           3522        3.05197        3.50647     0.00562579
           3523        3.05211        3.50634     0.00562568
           3524        3.05226        3.50621     0.00562555
           3525        3.05244        3.50608     0.00562543
           3526        3.05263        3.50595     0.00562531
           3527        3.05283        3.50582     0.00562518
           3528        3.05304         3.5057     0.00562505
           3529        3.05327        3.50557     0.00562491
           3530         3.0535        3.50544     0.00562478
           3531        3.05375        3.50531     0.00562464
           3532        3.05399        3.50518      0.0056245
           3533        3.05424        3.50506     0.00562435
           3534        3.05449        3.50493     0.00562421
           3535        3.05474         3.5048     0.00562406
           3536        3.05499        3.50467     0.00562391
           3537        3.05524        3.50455     0.00562375
           3538        3.05549        3.50442     0.00562359
           3539        3.05573        3.50429     0.00562343
           3540        3.05596        3.50417     0.00562327
           3541        3.05619        3.50404     0.00562311
           3542        3.05642        3.50391     0.00562294
           3543        3.05663        3.50379     0.00562277
           3544        3.05684        3.50366      0.0056226
           3545        3.05704        3.50354     0.00562242
           3546        3.05723        3.50341     0.00562224
           3547        3.05741        3.50328     0.00562207
           3548        3.05758        3.50316     0.00562188
           3549        3.05774        3.50303      0.0056217
           3550        3.05789        3.50291     0.00562152
           3551        3.05803        3.50278     0.00562133
           3552        3.05816        3.50266     0.00562114
           3553        3.05828        3.50253     0.00562095
           3554        3.05839        3.50241     0.00562076
           3555        3.05849        3.50228     0.00562056
           3556        3.05857        3.50216     0.00562037
           3557        3.05865        3.50203     0.00562017
           3558        3.05872        3.50191     0.00561997
           3559        3.05878        3.50178     0.00561977
           3560        3.05883        3.50166     0.00561957
           3561        3.05887        3.50154     0.00561937
           3562         3.0589        3.50141     0.00561916
           3563        3.05892        3.50129     0.00561896
           3564        3.05893        3.50116     0.00561875
           3565        3.05894        3.50104     0.00561854
           3566        3.05893        3.50091     0.00561834
           3567        3.05892        3.50079     0.00561813
           3568         3.0589        3.50067     0.00561792
           3569        3.05887        3.50054     0.00561771
           3570        3.05883        3.50042      0.0056175
           3571        3.05878         3.5003     0.00561728
           3572        3.05873        3.50017     0.00561707
           3573        3.05867        3.50005     0.00561686
           3574        3.05861        3.49992     0.00561665
           3575        3.05853         3.4998     0.00561643
           3576        3.05846        3.49968     0.00561622
           3577        3.05838        3.49955       0.005616
           3578        3.05829        3.49943     0.00561579
           3579         3.0582        3.49931     0.00561557
           3580        3.05811        3.49918     0.00561535
           3581        3.05801        3.49906     0.00561514
           3582        3.05792        3.49894     0.00561492
           3583        3.05782        3.49882      0.0056147
           3584        3.05772        3.49869     0.00561448
           3585        3.05763        3.49857     0.00561427
           3586        3.05753        3.49845     0.00561405
           3587        3.05744        3.49832     0.00561383
           3588        3.05736         3.4982     0.00561361
           3589        3.05728        3.49808     0.00561339
           3590        3.05721        3.49795     0.00561317
           3591        3.05714        3.49783     0.00561295
           3592        3.05708        3.49771     0.00561272
           3593        3.05704        3.49759      0.0056125
           3594        3.05701        3.49746     0.00561228
           3595        3.05699        3.49734     0.00561206
           3596        3.05698        3.49722     0.00561183
           3597        3.05699         3.4971     0.00561161
           3598        3.05702        3.49697     0.00561138
           3599        3.05707        3.49685     0.00561115
           3600        3.05714        3.49673     0.00561092
           3601        3.05723        3.49661     0.00561069
           3602        3.05734        3.49649     0.00561046
           3603        3.05748        3.49636     0.00561022
           3604        3.05764        3.49624     0.00560999
           3605        3.05782        3.49612     0.00560975
           3606        3.05803          3.496     0.00560951
           3607        3.05827        3.49588     0.00560927
           3608        3.05854        3.49576     0.00560902
           3609        3.05883        3.49564     0.00560877
           3610        3.05915        3.49551     0.00560852
           3611         3.0595        3.49539     0.00560827
           3612        3.05988        3.49527     0.00560801
           3613        3.06029        3.49515     0.00560775
           3614        3.06073        3.49503     0.00560749
           3615        3.06119        3.49491     0.00560722
           3616        3.06168        3.49479     0.00560695
           3617        3.06219        3.49467     0.00560668
           3618        3.06273        3.49455      0.0056064
           3619         3.0633        3.49443     0.00560611
           3620        3.06389        3.49432     0.00560583
           3621         3.0645         3.4942     0.00560554
           3622        3.06513        3.49408     0.00560524
           3623        3.06578        3.49396     0.00560494
           3624        3.06645        3.49384     0.00560463
           3625        3.06714        3.49372     0.00560432
           3626        3.06784        3.49361     0.00560401
           3627        3.06855        3.49349     0.00560369
           3628        3.06928        3.49337     0.00560336
           3629        3.07002        3.49326     0.00560303
           3630        3.07077        3.49314      0.0056027
           3631        3.07152        3.49302     0.00560236
           3632        3.07228        3.49291     0.00560201
           3633        3.07305        3.49279     0.00560166
           3634        3.07382        3.49268     0.00560131
           3635        3.07459        3.49256     0.00560095
           3636        3.07536        3.49245     0.00560058
           3637        3.07613        3.49233     0.00560021
           3638        3.07689        3.49222     0.00559984
           3639        3.07766        3.49211     0.00559946
           3640        3.07842        3.49199     0.00559907
           3641        3.07917        3.49188     0.00559868
           3642        3.07992        3.49176     0.00559829
           3643        3.08066        3.49165     0.00559789
           3644         3.0814        3.49154     0.00559749
           3645        3.08212        3.49143     0.00559708
           3646        3.08284        3.49132     0.00559666
           3647        3.08354         3.4912     0.00559625
           3648        3.08424        3.49109     0.00559582
           3649        3.08493        3.49098      0.0055954
           3650         3.0856        3.49087     0.00559497
           3651        3.08626        3.49076     0.00559453
           3652        3.08691        3.49065     0.00559409
           3653        3.08755        3.49054     0.00559365
           3654        3.08818        3.49043      0.0055932
           3655         3.0888        3.49032     0.00559275
           3656         3.0894        3.49021      0.0055923
           3657        3.08999         3.4901     0.00559184
           3658        3.09057        3.48999     0.00559137
           3659        3.09114        3.48988     0.00559091
           3660        3.09169        3.48977     0.00559044
           3661        3.09223        3.48966     0.00558997
           3662        3.09276        3.48955     0.00558949
           3663        3.09328        3.48945     0.00558901
           3664        3.09379        3.48934     0.00558853
           3665        3.09428        3.48923     0.00558804
           3666        3.09476        3.48912     0.00558756
           3667        3.09523        3.48902     0.00558707
           3668        3.09569        3.48891     0.00558657
           3669        3.09614         3.4888     0.00558607
           3670        3.09658        3.48869     0.00558557
           3671          3.097        3.48859     0.00558507
           3672        3.09741        3.48848     0.00558457
           3673        3.09781        3.48837     0.00558406
           3674         3.0982        3.48827     0.00558355
           3675        3.09858        3.48816     0.00558304
           3676        3.09894        3.48806     0.00558252
           3677        3.09929        3.48795       0.005582
           3678        3.09963        3.48785     0.00558148
           3679        3.09996        3.48774     0.00558096
           3680        3.10027        3.48763     0.00558044
           3681        3.10057        3.48753     0.00557991
           3682        3.10086        3.48742     0.00557939
           3683        3.10113        3.48732     0.00557886
           3684        3.10139        3.48721     0.00557833
           3685        3.10163        3.48711     0.00557779
           3686        3.10185        3.48701     0.00557726
           3687        3.10206         3.4869     0.00557673
           3688        3.10226         3.4868     0.00557619
           3689        3.10243        3.48669     0.00557565
           3690        3.10259        3.48659     0.00557511
           3691        3.10272        3.48648     0.00557457
           3692        3.10284        3.48638     0.00557403
           3693        3.10293        3.48628     0.00557349
           3694          3.103        3.48617     0.00557294
           3695        3.10305        3.48607      0.0055724
           3696        3.10308        3.48597     0.00557186
           3697        3.10308        3.48586     0.00557131
           3698        3.10305        3.48576     0.00557077
           3699        3.10299        3.48566     0.00557022
           3700        3.10291        3.48555     0.00556968
           3701         3.1028        3.48545     0.00556913
           3702        3.10265        3.48535     0.00556859
           3703        3.10247        3.48524     0.00556804
           3704        3.10226        3.48514      0.0055675
           3705        3.10202        3.48503     0.00556696
           3706        3.10174        3.48493     0.00556641
           3707        3.10142        3.48483     0.00556587
           3708        3.10106        3.48472     0.00556534
           3709        3.10067        3.48462      0.0055648
           3710        3.10023        3.48452     0.00556426
           3711        3.09975        3.48441     0.00556373
           3712        3.09924        3.48431      0.0055632
           3713        3.09867        3.48421     0.00556267
           3714        3.09807         3.4841     0.00556214
           3715        3.09742          3.484     0.00556162
           3716        3.09673        3.48389      0.0055611
           3717          3.096        3.48379     0.00556058
           3718        3.09522        3.48368     0.00556007
           3719         3.0944        3.48358     0.00555956
           3720        3.09353        3.48348     0.00555905
           3721        3.09263        3.48337     0.00555855
           3722        3.09168        3.48327     0.00555805
           3723        3.09069        3.48316     0.00555756
           3724        3.08966        3.48305     0.00555707
           3725         3.0886        3.48295     0.00555659
           3726        3.08749        3.48284     0.00555611
           3727        3.08636        3.48274     0.00555564
           3728        3.08519        3.48263     0.00555517
           3729          3.084        3.48252     0.00555471
           3730        3.08277        3.48241     0.00555426
