#     BLOCK:   ACTUAL_TE:    TE_AVE:      ERROR:
          84   -0.517728   -0.517463 7.44636e-05
          85   -0.517352   -0.517461 7.35989e-05
          86   -0.517685   -0.517464  7.2789e-05
          87   -0.517618   -0.517466 7.19738e-05
          88    -0.51766   -0.517468 7.11897e-05
          89   -0.518761   -0.517483 7.18568e-05
          90   -0.518057   -0.517489 7.13412e-05
          91   -0.516735   -0.517481 7.10372e-05
          92   -0.517374   -0.517479 7.02744e-05
          93   -0.517055   -0.517475 6.96666e-05
          94   -0.517805   -0.517478 6.90139e-05
          95   -0.517164   -0.517475 6.83666e-05
          96   -0.517646   -0.517477 6.76776e-05
          97   -0.517311   -0.517475 6.70016e-05
          98   -0.517973    -0.51748 6.65106e-05
          99   -0.517756   -0.517483 6.58969e-05
         100   -0.517475   -0.517483  6.5238e-05
           1   -0.530508   -0.530508           0
           2    -0.52928   -0.529894 0.000434277
           3   -0.529662   -0.529817 0.000296295
           4   -0.529227   -0.529669 0.000256253
           5   -0.529384   -0.529612 0.000211247
           6   -0.528803   -0.529477 0.000214804
           7   -0.530039   -0.529558  0.00019854
           8   -0.529514   -0.529552 0.000173798
           9   -0.529737   -0.529573 0.000155698
          10    -0.53001   -0.529616 0.000146136
          11   -0.529762    -0.52963 0.000133451
          12   -0.529474   -0.529617 0.000122959
          13   -0.529198   -0.529585 0.000117645
          14   -0.529609   -0.529586 0.000109255
          15   -0.531096   -0.529687 0.000140916
          16   -0.529598   -0.529681 0.000132219
          17   -0.530537   -0.529732 0.000133675
          18   -0.530209   -0.529758 0.000128848
          19   -0.529607    -0.52975 0.000122312
          20   -0.530431   -0.529784 0.000120843
          21   -0.529373   -0.529765 0.000116662
          22   -0.530474   -0.529797 0.000115723
          23   -0.530576   -0.529831 0.000115538
          24    -0.52913   -0.529802 0.000114356
