#     BLOCK:   ACTUAL_TE:    TE_AVE:      ERROR:
          21   -0.531333   -0.528974 0.000524943
          22   -0.522294   -0.528671 0.000582323
          23   -0.529964   -0.528727 0.000559712
          24   -0.527905   -0.528693 0.000537437
          25   -0.533017   -0.528866 0.000543068
          26   -0.531685   -0.528974 0.000532898
          27   -0.534816    -0.52919 0.000555349
          28   -0.525786   -0.529069  0.00054866
          29   -0.525398   -0.528942  0.00054415
          30   -0.529518   -0.528961  0.00052635
          31   -0.531865   -0.529055 0.000517638
          32   -0.525129   -0.528932 0.000515798
          33   -0.526572   -0.528861 0.000505104
          34   -0.529557   -0.528881 0.000490663
          35   -0.527865   -0.528852 0.000477503
          36   -0.527807   -0.528823  0.00046512
          37   -0.528009   -0.528801 0.000453069
          38   -0.525591   -0.528717 0.000448953
          39    -0.52648   -0.528659 0.000441091
          40   -0.532559   -0.528757 0.000440704
          41   -0.526062   -0.528691  0.00043483
          42   -0.531968   -0.528769 0.000431419
          43   -0.532729   -0.528861 0.000431102
          44   -0.529166   -0.528868  0.00042136
          45   -0.530596   -0.528907 0.000413742
          46   -0.530196   -0.528935 0.000405696
          47   -0.528426   -0.528924 0.000397209
          48   -0.533855   -0.529027 0.000401998
          49   -0.534148   -0.529131 0.000407156
          50   -0.533343   -0.529215 0.000407635
          51   -0.535433   -0.529337 0.000417475
          52   -0.527003   -0.529292 0.000411852
          53   -0.536766   -0.529433 0.000427543
          54   -0.537319   -0.529579 0.000443865
          55   -0.536373   -0.529703 0.000452653
          56    -0.53089   -0.529724 0.000445066
          57   -0.528291   -0.529699 0.000437968
          58   -0.530766   -0.529717 0.000430802
          59   -0.532485   -0.529764 0.000426046
