#     BLOCK:  ACTUAL_PE:     PE_AVE:      ERROR:
         425   -0.255386   -0.200435  0.00346296
         426   -0.262928   -0.200581  0.00345793
         427   -0.276651   -0.200759  0.00345442
         428   -0.273417   -0.200929  0.00345052
         429   -0.286763   -0.201129  0.00344827
         430   -0.271637   -0.201293  0.00344415
         431   -0.293458   -0.201507  0.00344279
         432   -0.278801   -0.201686  0.00343947
         433   -0.272448   -0.201849   0.0034354
         434   -0.268892   -0.202004  0.00343096
         435   -0.292808   -0.202213  0.00342942
         436   -0.297416   -0.202431  0.00342849
         437   -0.285544   -0.202621  0.00342592
         438   -0.313337   -0.202874  0.00342741
         439   -0.311638   -0.203122  0.00342855
         440   -0.297221   -0.203336  0.00342742
         441   -0.275312   -0.203499  0.00342353
         442   -0.287266   -0.203688  0.00342103
         443   -0.281213   -0.203863  0.00341778
         444   -0.324133   -0.204134   0.0034208
         445   -0.337457   -0.204434   0.0034262
         446   -0.326298   -0.204707   0.0034294
         447   -0.324487   -0.204975  0.00343218
         448   -0.327862   -0.205249  0.00343546
         449   -0.326975    -0.20552  0.00343849
         450   -0.321657   -0.205778  0.00344052
         451   -0.295866   -0.205978  0.00343869
         452    -0.29924   -0.206185  0.00343727
         453   -0.326137   -0.206449  0.00343986
         454   -0.316913   -0.206693  0.00344088
         455   -0.318037   -0.206937  0.00344201
         456   -0.321795   -0.207189  0.00344366
         457   -0.321905    -0.20744  0.00344526
         458   -0.314698   -0.207674  0.00344569
         459   -0.335327   -0.207953  0.00344939
         460   -0.331045    -0.20822  0.00345226
         461   -0.322504   -0.208468  0.00345366
         462   -0.312162   -0.208692  0.00345347
         463   -0.325397   -0.208945  0.00345519
         464   -0.333343   -0.209213  0.00345813
         465   -0.336745   -0.209487  0.00346156
         466   -0.344125   -0.209776  0.00346616
         467   -0.346132   -0.210068  0.00347102
         468   -0.351646    -0.21037  0.00347676
         469   -0.323357   -0.210611  0.00347768
         470   -0.305927   -0.210814  0.00347619
         471   -0.317275    -0.21104  0.00347615
         472   -0.327162   -0.211286  0.00347748
         473   -0.324537   -0.211526  0.00347836
         474   -0.318351   -0.211751  0.00347832
         475    -0.32467   -0.211989  0.00347911
         476    -0.33305   -0.212243  0.00348108
         477   -0.335624   -0.212502  0.00348338
         478   -0.331387    -0.21275  0.00348496
         479   -0.335189   -0.213006  0.00348705
         480   -0.338654   -0.213268   0.0034896
         481   -0.328836   -0.213508   0.0034906
         482   -0.317907   -0.213725  0.00349007
         483   -0.333885   -0.213973   0.0034917
         484   -0.339299   -0.214232  0.00349408
         485   -0.348448   -0.214509  0.00349781
         486   -0.358227   -0.214805   0.0035031
         487   -0.361377   -0.215106  0.00350881
         488   -0.375304   -0.215434  0.00351694
         489   -0.373134   -0.215756   0.0035245
         490   -0.365174   -0.216061  0.00353048
         491   -0.373618   -0.216382  0.00353784
         492   -0.366817   -0.216688  0.00354384
         493   -0.364217   -0.216987  0.00354926
         494   -0.386946   -0.217331  0.00355871
         495   -0.405751   -0.217712  0.00357182
         496   -0.398739   -0.218077  0.00358322
         497   -0.373087   -0.218389  0.00358956
         498   -0.358111   -0.218669   0.0035933
         499   -0.363295   -0.218959  0.00359777
         500   -0.347641   -0.219217  0.00359976
         501   -0.368292   -0.219514  0.00360486
         502   -0.332388   -0.219739  0.00360468
         503   -0.344148   -0.219986  0.00360599
         504   -0.335158   -0.220215  0.00360607
         505   -0.331267   -0.220435  0.00360563
         506   -0.333746   -0.220659  0.00360545
         507   -0.312007   -0.220839  0.00360283
         508   -0.335143   -0.221064  0.00360276
         509   -0.358103   -0.221333  0.00360573
         510    -0.36191   -0.221609  0.00360918
         511   -0.372975   -0.221905  0.00361425
         512   -0.355843   -0.222167  0.00361665
         513   -0.345264   -0.222407  0.00361755
         514   -0.340252   -0.222636  0.00361777
         515   -0.331437   -0.222847  0.00361691
         516   -0.319758   -0.223035  0.00361477
         517   -0.336974   -0.223255  0.00361449
         518   -0.350196     -0.2235  0.00361581
         519   -0.366113   -0.223775  0.00361927
         520   -0.366808    -0.22405  0.00362275
         521   -0.353446   -0.224299   0.0036243
         522   -0.350754   -0.224541  0.00362544
         523   -0.363015   -0.224806  0.00362816
         524   -0.361886   -0.225067  0.00363066
         525   -0.364359   -0.225332  0.00363343
         526   -0.365173   -0.225598  0.00363623
         527   -0.340993   -0.225817  0.00363592
         528   -0.339708   -0.226033  0.00363542
         529   -0.344235   -0.226256  0.00363541
         530   -0.346926   -0.226484  0.00363568
         531   -0.351289   -0.226719  0.00363642
         532   -0.356891   -0.226964  0.00363781
         533   -0.351434   -0.227197  0.00363847
         534   -0.365216   -0.227456  0.00364082
         535   -0.360205   -0.227704  0.00364246
         536   -0.364247   -0.227959  0.00364457
         537   -0.349312   -0.228185  0.00364478
         538    -0.34913   -0.228409  0.00364493
         539   -0.355341   -0.228645  0.00364577
         540   -0.370256   -0.228907  0.00364843
         541   -0.353867   -0.229138  0.00364899
         542   -0.345738   -0.229353   0.0036486
         543   -0.371161   -0.229614  0.00365121
         544   -0.360658   -0.229855  0.00365244
         545   -0.360019   -0.230094  0.00365354
         546   -0.358262   -0.230329  0.00365438
         547    -0.37865     -0.2306  0.00365774
         548   -0.375869   -0.230865  0.00366066
         549   -0.358668   -0.231098  0.00366139
         550   -0.364988   -0.231341  0.00366282
         551   -0.346893   -0.231551  0.00366217
         552   -0.351287   -0.231768  0.00366195
         553   -0.362449   -0.232004  0.00366295
         554   -0.360201   -0.232236  0.00366364
         555   -0.370688   -0.232485  0.00366552
         556   -0.370022   -0.232733  0.00366726
         557   -0.367918   -0.232975   0.0036687
         558    -0.33652   -0.233161  0.00366682
         559   -0.335407   -0.233344  0.00366482
         560   -0.381651   -0.233609  0.00366783
         561   -0.382721   -0.233874  0.00367091
         562      -0.381   -0.234136   0.0036737
         563   -0.387947   -0.234409  0.00367732
         564    -0.38335   -0.234673  0.00368027
         565   -0.366653   -0.234907  0.00368116
         566    -0.36832   -0.235143   0.0036822
         567   -0.369746    -0.23538  0.00368335
         568   -0.374652   -0.235625  0.00368501
         569   -0.380378    -0.23588  0.00368731
         570   -0.382661   -0.236137  0.00368982
         571   -0.378716   -0.236387   0.0036918
         572   -0.388585   -0.236653  0.00369492
         573   -0.384906   -0.236912  0.00369752
         574   -0.385409    -0.23717  0.00370012
         575   -0.374579   -0.237409  0.00370139
         576   -0.374409   -0.237647   0.0037026
         577   -0.366861   -0.237871  0.00370295
         578   -0.365908   -0.238093  0.00370316
         579   -0.381533   -0.238341  0.00370504
         580   -0.378414   -0.238582  0.00370652
         581   -0.387107   -0.238838  0.00370894
         582   -0.349946   -0.239029  0.00370748
         583   -0.352446   -0.239223  0.00370622
         584   -0.348079    -0.23941  0.00370456
         585   -0.352484   -0.239603  0.00370327
         586   -0.371302   -0.239828  0.00370376
         587   -0.380322   -0.240067  0.00370518
         588   -0.383413   -0.240311  0.00370689
         589   -0.389498   -0.240564  0.00370924
         590   -0.390165   -0.240818   0.0037116
         591   -0.376159   -0.241047  0.00371238
         592   -0.358881   -0.241246  0.00371144
         593   -0.373866   -0.241469  0.00371192
         594   -0.370276   -0.241686    0.003712
         595    -0.38028   -0.241919  0.00371306
         596   -0.409947   -0.242201  0.00371752
         597   -0.409965   -0.242482   0.0037219
         598   -0.408991    -0.24276  0.00372607
         599   -0.393029   -0.243011  0.00372829
         600   -0.377544   -0.243235  0.00372881
         601   -0.373177   -0.243452  0.00372887
         602   -0.411367   -0.243731  0.00373309
         603   -0.407217   -0.244002  0.00373673
         604   -0.392912   -0.244248  0.00373867
         605   -0.407939   -0.244519  0.00374227
         606   -0.405007   -0.244784  0.00374545
         607   -0.390764   -0.245024    0.003747
         608   -0.400343    -0.24528  0.00374953
         609   -0.398737   -0.245532  0.00375183
         610   -0.391083    -0.24577  0.00375326
         611   -0.359562   -0.245956  0.00375174
         612   -0.393822   -0.246198  0.00375338
         613   -0.383477   -0.246422  0.00375393
         614   -0.364428   -0.246614  0.00375273
         615    -0.35467    -0.24679  0.00375074
         616   -0.375295   -0.246998  0.00375045
         617   -0.361257   -0.247184  0.00374894
         618    -0.38016   -0.247399  0.00374904
         619   -0.375619   -0.247606   0.0037487
         620    -0.36477   -0.247795  0.00374742
         621   -0.377332   -0.248004  0.00374718
         622   -0.387605   -0.248228  0.00374788
         623   -0.387802   -0.248452  0.00374855
         624   -0.393547   -0.248685  0.00374975
         625   -0.421243   -0.248961   0.0037539
         626   -0.393677   -0.249192  0.00375501
         627   -0.420967   -0.249466  0.00375901
         628   -0.387781   -0.249686  0.00375947
         629   -0.381879   -0.249896  0.00375936
         630   -0.362279   -0.250075  0.00375762
         631   -0.367228    -0.25026  0.00375625
         632   -0.350633   -0.250419  0.00375366
         633   -0.358808    -0.25059  0.00375164
         634   -0.367746   -0.250775  0.00375027
         635   -0.353919   -0.250938  0.00374788
         636    -0.35785   -0.251106  0.00374575
         637    -0.37006   -0.251292  0.00374452
         638   -0.368873   -0.251477  0.00374319
         639   -0.365997   -0.251656  0.00374162
         640   -0.357718   -0.251822  0.00373944
         641   -0.326704   -0.251938  0.00373543
         642   -0.316212   -0.252039  0.00373095
         643   -0.350523   -0.252192  0.00372829
         644   -0.350762   -0.252345  0.00372564
         645   -0.362572   -0.252516  0.00372379
         646    -0.36511    -0.25269   0.0037221
         647   -0.321812   -0.252797  0.00371788
         648   -0.341314   -0.252933  0.00371465
         649   -0.353761   -0.253089  0.00371217
         650   -0.345284   -0.253231  0.00370917
         651   -0.369307   -0.253409  0.00370776
