#     BLOCK:   ACTUAL_TE:    TE_AVE:      ERROR:
            565       -6.31764       -6.30945    0.000560787
            566       -6.31719       -6.30947    0.000559963
            567       -6.31704       -6.30948    0.000559135
            568       -6.31656       -6.30949    0.000558289
            569       -6.31737       -6.30951     0.00055748
            570        -6.3172       -6.30952    0.000556665
            571       -6.31702       -6.30953    0.000555845
            572        -6.3165       -6.30955    0.000555007
            573        -6.3163       -6.30956    0.000554163
            574        -6.3148       -6.30957    0.000553273
            575       -6.31362       -6.30957    0.000552356
            576       -6.31405       -6.30958    0.000551452
            577       -6.31319       -6.30959    0.000550531
            578       -6.31329       -6.30959    0.000549616
            579       -6.31307        -6.3096    0.000548699
            580       -6.31252        -6.3096    0.000547777
            581       -6.31295       -6.30961    0.000546864
            582       -6.31273       -6.30962    0.000545951
            583       -6.31284       -6.30962    0.000545042
            584       -6.31295       -6.30963    0.000544139
            585       -6.31242       -6.30963    0.000543229
            586       -6.31189       -6.30964    0.000542316
            587        -6.3117       -6.30964    0.000541404
            588       -6.31183       -6.30964    0.000540496
            589       -6.31229       -6.30965    0.000539597
            590       -6.31178       -6.30965    0.000538694
            591       -6.31096       -6.30965    0.000537787
            592       -6.31048       -6.30965    0.000536881
            593       -6.31065       -6.30966    0.000535978
            594       -6.31019       -6.30966    0.000535076
            595       -6.31006       -6.30966    0.000534178
            596        -6.3106       -6.30966    0.000533284
            597       -6.31017       -6.30966    0.000532391
            598       -6.30943       -6.30966    0.000531501
            599        -6.3087       -6.30966    0.000530616
            600       -6.30864       -6.30966    0.000529734
            601       -6.30828       -6.30965    0.000528858
            602       -6.30793       -6.30965    0.000527987
            603       -6.30857       -6.30965    0.000527115
            604       -6.30891       -6.30965    0.000526243
            605       -6.30894       -6.30965    0.000525375
            606       -6.30899       -6.30965    0.000524509
            607       -6.30906       -6.30965    0.000523646
            608       -6.30818       -6.30964     0.00052279
            609       -6.30829       -6.30964    0.000521936
            610       -6.30777       -6.30964     0.00052109
            611       -6.30726       -6.30963    0.000520251
            612       -6.30743       -6.30963    0.000519414
            613       -6.30696       -6.30963    0.000518585
            614        -6.3065       -6.30962    0.000517765
            615       -6.30638       -6.30962     0.00051695
            616       -6.30626       -6.30961     0.00051614
            617       -6.30615        -6.3096    0.000515334
            618       -6.30605        -6.3096    0.000514532
            619       -6.30693       -6.30959    0.000513719
            620       -6.30781       -6.30959    0.000512898
            621       -6.30741       -6.30959    0.000512084
            622       -6.30765       -6.30958     0.00051127
            623       -6.30855       -6.30958    0.000510452
            624       -6.30848       -6.30958    0.000509637
            625       -6.30907       -6.30958    0.000508823
            626        -6.3087       -6.30958    0.000508012
            627       -6.30899       -6.30958    0.000507202
            628       -6.30961       -6.30958    0.000506395
            629       -6.30959       -6.30958     0.00050559
            630       -6.30926       -6.30958    0.000504787
            631       -6.31023       -6.30958    0.000503989
            632       -6.31089       -6.30958    0.000503195
            633        -6.3109       -6.30958    0.000502405
            634       -6.31156       -6.30959    0.000501622
            635       -6.31254       -6.30959    0.000500854
            636       -6.31448        -6.3096    0.000500125
            637       -6.31447       -6.30961    0.000499398
            638       -6.31411       -6.30961    0.000498666
            639       -6.31535       -6.30962    0.000497966
            640       -6.31592       -6.30963    0.000497285
            641       -6.31613       -6.30964    0.000496613
            642       -6.31631       -6.30965    0.000495947
            643       -6.31677       -6.30966      0.0004953
            644       -6.31623       -6.30967    0.000494636
            645       -6.31695       -6.30969    0.000493998
            646       -6.31732        -6.3097    0.000493374
            647       -6.31667       -6.30971    0.000492729
            648       -6.31728       -6.30972    0.000492108
            649       -6.31689       -6.30973    0.000491473
            650       -6.31549       -6.30974    0.000490797
            651       -6.31634       -6.30975    0.000490148
            652       -6.31651       -6.30976    0.000489506
            653       -6.31698       -6.30977    0.000488881
            654       -6.31774       -6.30978    0.000488285
            655       -6.31751       -6.30979    0.000487682
            656       -6.31823       -6.30981    0.000487108
            657       -6.31795       -6.30982    0.000486524
            658       -6.31767       -6.30983    0.000485931
            659       -6.31834       -6.30984    0.000485365
