#     BLOCK:  ACTUAL_PE:     PE_AVE:      ERROR:
            607        -7.5182       -7.50969      0.0105858
            608       -7.51445        -7.5097      0.0105684
            609       -7.51178        -7.5097       0.010551
            610        -7.5086        -7.5097      0.0105337
            611       -7.50555       -7.50969      0.0105165
            612       -7.50332       -7.50968      0.0104993
            613       -7.50062       -7.50967      0.0104822
            614       -7.49811       -7.50965      0.0104651
            615       -7.49613       -7.50962      0.0104481
            616       -7.49435        -7.5096      0.0104312
            617       -7.49279       -7.50957      0.0104143
            618       -7.49146       -7.50954      0.0103975
            619       -7.49132       -7.50951      0.0103808
            620       -7.49142       -7.50948      0.0103641
            621       -7.49047       -7.50945      0.0103474
            622        -7.4904       -7.50942      0.0103308
            623       -7.49124       -7.50939      0.0103143
            624       -7.49136       -7.50937      0.0102978
            625        -7.4924       -7.50934      0.0102814
            626       -7.49274       -7.50931       0.010265
            627       -7.49402       -7.50929      0.0102486
            628       -7.49592       -7.50927      0.0102323
            629       -7.49747       -7.50925      0.0102161
            630       -7.49902       -7.50923      0.0101999
            631       -7.50219       -7.50922      0.0101837
            632       -7.50537       -7.50921      0.0101676
            633       -7.50824       -7.50921      0.0101516
            634       -7.51209       -7.50922      0.0101355
            635       -7.51659       -7.50923      0.0101196
            636        -7.5224       -7.50925      0.0101037
            637       -7.52656       -7.50928      0.0100879
            638        -7.5307       -7.50931      0.0100721
            639       -7.53672       -7.50935      0.0100564
            640       -7.54233        -7.5094      0.0100409
            641       -7.54783       -7.50946      0.0100254
            642        -7.5535       -7.50953        0.01001
            643       -7.55964       -7.50961     0.00999473
            644       -7.56492        -7.5097     0.00997958
            645       -7.57156       -7.50979     0.00996457
            646       -7.57791        -7.5099      0.0099497
            647       -7.58329       -7.51001     0.00993497
            648       -7.58993       -7.51013      0.0099204
            649       -7.59553       -7.51027     0.00990599
            650       -7.60005        -7.5104     0.00989171
            651       -7.60671       -7.51055     0.00987763
            652       -7.61257       -7.51071     0.00986372
            653       -7.61857       -7.51087     0.00984999
            654       -7.62469       -7.51105     0.00983647
            655        -7.6296       -7.51123     0.00982312
            656       -7.63523       -7.51142     0.00980996
            657       -7.63961       -7.51161     0.00979697
            658       -7.64371       -7.51181     0.00978414
            659       -7.64847       -7.51202     0.00977149
            660       -7.65098       -7.51223     0.00975895
